player_id,player_name,team_id,team_name,league_id,season,minutes_played,fouls_committed,fouls_drawn,yellow_cards,red_cards,fouls_per_90
143,Carles Aleñá,542,Alaves,140,2026,1,0,0,0,0,0.0
760,M. Díaz,542,Alaves,140,2026,33,0,0,1,0,0.0
1461,Denis Suárez,542,Alaves,140,2026,57,3,0,1,0,4.74
6233,N. Tenaglia,542,Alaves,140,2026,90,1,2,0,0,1.0
18740,Jonny,542,Alaves,140,2026,90,1,1,0,0,1.0
47181,Toni Martínez,542,Alaves,140,2026,90,0,2,0,0,0.0
47309,Guevara,542,Alaves,140,2026,1,0,0,0,0,0.0
47353,Sivera,542,Alaves,140,2026,90,0,0,0,0,0.0
70476,M. Diarra,542,Alaves,140,2026,0,0,0,0,0,0.0
106759,V. Koski,542,Alaves,140,2026,90,0,0,0,0,0.0
139001,Pablo Ibáñez,542,Alaves,140,2026,90,3,1,0,0,3.0
162170,Hugo Novoa,542,Alaves,140,2026,0,0,0,0,0,0.0
162686,Antonio Blanco,542,Alaves,140,2026,89,5,1,1,0,5.06
163060,A. Giménez,542,Alaves,140,2026,0,0,0,0,0,0.0
183751,A. Rebbach,542,Alaves,140,2026,89,1,1,1,0,1.01
330440,Aitor Mañas,542,Alaves,140,2026,57,1,2,0,0,1.58
331369,Angel Pérez,542,Alaves,140,2026,65,1,1,0,0,1.38
361384,Yusi,542,Alaves,140,2026,25,0,0,0,0,0.0
377215,G. Swiderski,542,Alaves,140,2026,0,0,0,0,0,0.0
389022,Mikel Rodriguez,542,Alaves,140,2026,33,0,1,0,0,0.0
6085,C. Benavídez,542,Alaves,140,2026,0,0,0,0,0,0.0
18794,Kiko Femenía,546,Getafe,140,2026,42,1,0,0,1,2.14
24882,O. Mangala,546,Getafe,140,2026,90,2,0,0,0,2.0
46813,A. Abqar,546,Getafe,140,2026,90,1,1,0,0,1.0
47247,David Soria,546,Getafe,140,2026,90,0,0,0,0,0.0
47250,D. Dakonam,546,Getafe,140,2026,81,1,0,1,0,1.11
47499,E. Ünal,546,Getafe,140,2026,45,0,0,0,0,0.0
66491,J. Letáček,546,Getafe,140,2026,0,0,0,0,0,0.0
180927,Z. Romero,546,Getafe,140,2026,90,1,2,0,0,1.0
