player_id,player_name,team_id,team_name,league_id,season,minutes_played,fouls_committed,fouls_drawn,yellow_cards,red_cards,fouls_per_90
37078,N. Souren,420,Cambuur,88,2026,180,2,3,1,0,1.0
135748,R. Mulders,420,Cambuur,88,2026,54,0,1,0,0,0.0
272691,J. Berkhout,420,Cambuur,88,2026,0,0,0,0,0,0.0
277752,J. Amofa,420,Cambuur,88,2026,172,2,3,0,0,1.05
289583,T. Jansen,420,Cambuur,88,2026,180,0,1,0,0,0.0
323581,I. Hamache,420,Cambuur,88,2026,178,0,2,0,0,0.0
359315,R. El Arguioui,420,Cambuur,88,2026,180,0,2,0,0,0.0
371515,J. Meijster,420,Cambuur,88,2026,0,0,0,0,0,0.0
386825,S. Vink,420,Cambuur,88,2026,157,2,2,0,0,1.15
396198,I. Baouf,420,Cambuur,88,2026,180,0,0,0,0,0.0
437767,M. Costarelli,420,Cambuur,88,2026,90,2,1,0,0,2.0
438749,Iwan Henstra,420,Cambuur,88,2026,166,0,2,0,0,0.0
441265,S. Bouhoudane,420,Cambuur,88,2026,135,2,0,0,0,1.33
453708,L. Jetten,420,Cambuur,88,2026,156,1,3,1,0,0.58
492300,R. van de Pavert,420,Cambuur,88,2026,45,1,1,0,0,2.0
524669,M. Kalisvaart,420,Cambuur,88,2026,0,0,0,0,0,0.0
584121,B. Vogelzang,420,Cambuur,88,2026,0,0,0,0,0,0.0
628510,Wiebe van der Heide,420,Cambuur,88,2026,0,0,0,0,0,0.0
633612,Ethan Apkakou,420,Cambuur,88,2026,24,1,0,0,0,3.75
656187,Wessel van der Goot,420,Cambuur,88,2026,17,0,0,0,0,0.0
37571,S. van Gassel,196,Excelsior,88,2026,180,0,0,0,0,0.0
37780,S. Janssen,196,Excelsior,88,2026,161,2,1,0,0,1.12
153324,Celton Biai,196,Excelsior,88,2026,0,0,0,0,0,0.0
169446,N. Binder,420,Cambuur,88,2026,14,0,0,0,0,0.0
263735,C. Widell,196,Excelsior,88,2026,106,1,1,0,0,0.85
272091,R. Meissen,196,Excelsior,88,2026,180,0,0,0,0,0.0
319518,L. Hartjes,196,Excelsior,88,2026,164,1,1,0,0,0.55
321632,N. Naujoks,196,Excelsior,88,2026,90,3,0,0,0,3.0
339130,D. van Vianen,196,Excelsior,88,2026,170,0,1,0,0,0.0
339167,D. Garden,196,Excelsior,88,2026,142,1,1,0,0,0.63
342946,N. Martens,196,Excelsior,88,2026,119,0,0,0,0,0.0
349595,G. de Regt,196,Excelsior,88,2026,85,1,0,0,0,1.06
367596,I. Silva Timas,196,Excelsior,88,2026,54,2,0,0,0,3.33
371231,I. Yegoian,196,Excelsior,88,2026,165,3,2,0,0,1.64
372230,N. Groen,196,Excelsior,88,2026,38,2,0,0,0,4.74
412873,A. Sliti,196,Excelsior,88,2026,60,0,2,0,0,0.0
441221,J. Plug,196,Excelsior,88,2026,180,1,0,1,0,0.5
480789,O. Turay,196,Excelsior,88,2026,54,1,0,0,0,1.67
516008,F. Kvam,420,Cambuur,88,2026,14,0,0,0,0,0.0
666945,D. Westerhof,420,Cambuur,88,2026,0,0,0,0,0,0.0
554,D. Tadić,413,NEC Nijmegen,88,2026,180,0,4,0,0,0.0
625,P. Sandler,413,NEC Nijmegen,88,2026,26,0,2,0,0,0.0
2320,W. Willumsson,413,NEC Nijmegen,88,2026,26,0,1,0,0,0.0
14343,D. Nejašmić,413,NEC Nijmegen,88,2026,110,0,1,0,0,0.0
37134,B. Linssen,413,NEC Nijmegen,88,2026,92,5,0,0,0,4.89
38132,K. Sierhuis,413,NEC Nijmegen,88,2026,69,0,0,0,0,0.0
50120,T. Chery,413,NEC Nijmegen,88,2026,154,0,1,0,0,0.0
50745,Jamiro Monteiro,413,NEC Nijmegen,88,2026,154,4,1,0,0,2.34
129054,G. Crettaz,413,NEC Nijmegen,88,2026,180,0,0,0,0,0.0
216770,I. Hansen-Aarøen,413,NEC Nijmegen,88,2026,90,3,0,1,0,3.0
274275,B. Pereira,413,NEC Nijmegen,88,2026,180,3,2,1,0,1.5
325850,S. Henderikx,196,Excelsior,88,2026,0,0,0,0,0,0.0
330315,N. Lebreton,413,NEC Nijmegen,88,2026,89,2,2,0,0,2.02
353808,Deveron Fonville,413,NEC Nijmegen,88,2026,166,3,1,0,0,1.63
364320,V. Sulzbacher,196,Excelsior,88,2026,0,0,0,0,0,0.0
378864,S. Ouaissa,413,NEC Nijmegen,88,2026,79,1,2,0,0,1.14
441958,Clement Bischoff,413,NEC Nijmegen,88,2026,156,2,4,0,0,1.15
457653,Y. Finey,196,Excelsior,88,2026,10,1,0,0,0,9.0
480304,Giulliano Cairo,196,Excelsior,88,2026,0,0,0,0,0,0.0
584938,N. El Hamdaoui,196,Excelsior,88,2026,0,0,0,0,0,0.0
36888,T. Ouwejan,413,NEC Nijmegen,88,2026,0,0,0,0,0,0.0
37252,J. Hardeveld,427,Telstar,88,2026,154,1,1,0,0,0.58
37817,R. Koeman,427,Telstar,88,2026,180,0,0,1,0,0.0
47446,E. Mor,413,NEC Nijmegen,88,2026,35,0,0,0,0,0.0
93060,M. Peersman,427,Telstar,88,2026,180,2,8,0,0,1.0
149225,T. Owusu,427,Telstar,88,2026,160,1,2,0,0,0.56
178168,Rui Mendes,427,Telstar,88,2026,112,0,0,0,0,0.0
193428,A. Soualhia,427,Telstar,88,2026,180,4,3,1,0,2.0
194815,P. Brouwer,427,Telstar,88,2026,180,3,3,0,0,1.5
332759,T. Storm,413,NEC Nijmegen,88,2026,90,0,2,0,0,0.0
349560,N. Rossen,427,Telstar,88,2026,154,3,2,0,0,1.75
379487,S. Hetli,427,Telstar,88,2026,153,2,5,0,0,1.18
391283,E. Demircan,427,Telstar,88,2026,68,2,1,0,0,2.65
393191,Gerald Alders,427,Telstar,88,2026,64,1,1,0,0,1.41
480306,Adam Tahaui,413,NEC Nijmegen,88,2026,89,1,1,0,0,1.01
491801,Joep Geneste,413,NEC Nijmegen,88,2026,0,0,0,0,0,0.0
492120,Freek Entius,413,NEC Nijmegen,88,2026,0,0,0,0,0,0.0
502436,Jelani Seedorf,427,Telstar,88,2026,154,2,0,0,0,1.17
551117,M. van de Wiel,413,NEC Nijmegen,88,2026,0,0,0,0,0,0.0
635838,Kevin Kers,413,NEC Nijmegen,88,2026,0,0,0,0,0,0.0
36865,M. Meulensteen,410,GO Ahead Eagles,88,2026,75,0,1,0,0,0.0
36887,J. Kramer,410,GO Ahead Eagles,88,2026,185,2,0,0,0,0.97
37781,E. Linthorst,410,GO Ahead Eagles,88,2026,170,0,0,0,0,0.0
38731,D. Reiziger,427,Telstar,88,2026,0,0,0,0,0,0.0
39104,K. Haug,410,GO Ahead Eagles,88,2026,185,0,0,0,0,0.0
48190,A. Sampsted,410,GO Ahead Eagles,88,2026,185,0,2,0,0,0.0
128765,S. Tengstedt,410,GO Ahead Eagles,88,2026,170,1,5,0,0,0.53
137837,V. Edvardsen,410,GO Ahead Eagles,88,2026,185,1,0,0,0,0.49
162200,J. Dirksen,410,GO Ahead Eagles,88,2026,75,1,0,1,0,1.2
194810,G. Caschili,427,Telstar,88,2026,77,1,0,0,0,1.17
203755,D. James,410,GO Ahead Eagles,88,2026,155,2,2,1,0,1.16
336583,P. Aning,427,Telstar,88,2026,53,3,3,0,0,5.09
371917,F. Rust,427,Telstar,88,2026,0,0,0,0,0,0.0
390028,N. Ogidi Nwankwo,427,Telstar,88,2026,0,0,0,0,0,0.0
407644,R. Oudsten,427,Telstar,88,2026,33,1,0,0,0,2.73
420932,F. Turay,427,Telstar,88,2026,0,0,0,0,0,0.0
428077,H. Kuster,427,Telstar,88,2026,0,0,0,0,0,0.0
480854,Isaiah Ahmed,427,Telstar,88,2026,26,1,0,1,0,3.46
506472,Finn Mulder,427,Telstar,88,2026,0,0,0,0,0,0.0
538665,N. Shenkman,427,Telstar,88,2026,52,0,0,0,0,0.0
1405,T. Didillon,195,Willem II,88,2026,68,0,0,0,0,0.0
24924,J. Hoogma,195,Willem II,88,2026,180,1,1,0,0,0.5
37124,R. Margaret,410,GO Ahead Eagles,88,2026,28,0,0,0,0,0.0
37165,N. Marsman,410,GO Ahead Eagles,88,2026,0,0,0,0,0,0.0
129066,N. Tjoe-A-On,195,Willem II,88,2026,159,5,0,1,0,2.83
133602,S. Sigurðarson,410,GO Ahead Eagles,88,2026,77,0,1,0,0,0.0
162143,T. Baeten,410,GO Ahead Eagles,88,2026,42,2,0,0,0,4.29
162762,M. Suray,410,GO Ahead Eagles,88,2026,178,1,3,0,0,0.51
216756,O. Sivertsen,410,GO Ahead Eagles,88,2026,22,1,0,0,0,4.09
