player_id,player_name,team_id,team_name,league_id,season,minutes_played,fouls_committed,fouls_drawn,yellow_cards,red_cards,fouls_per_90
978,K. Havertz,42,Arsenal,39,2026,75,1,2,0,0,1.2
1460,B. Saka,42,Arsenal,39,2026,34,0,1,0,0,0.0
2273,Kepa,42,Arsenal,39,2026,0,0,0,0,0,0.0
2937,D. Rice,42,Arsenal,39,2026,49,0,0,0,0,0.0
10135,Bruno Guimarães,42,Arsenal,39,2026,45,0,0,0,0,0.0
18979,V. Gyökeres,42,Arsenal,39,2026,19,0,0,0,0,0.0
19465,David Raya,42,Arsenal,39,2026,94,0,0,0,0,0.0
19586,E. Eze,42,Arsenal,39,2026,10,0,0,0,0,0.0
19959,B. White,42,Arsenal,39,2026,94,2,1,0,0,1.91
22224,Gabriel Magalhães,42,Arsenal,39,2026,94,1,1,0,0,0.96
37127,M. Ødegaard,42,Arsenal,39,2026,84,1,1,1,0,1.07
47311,Mikel Merino,42,Arsenal,39,2026,0,0,0,0,0,0.0
47315,Martín Zubimendi,42,Arsenal,39,2026,19,0,0,0,0,0.0
127817,P. Hincapié,42,Arsenal,39,2026,34,1,1,0,0,2.65
136723,N. Madueke,42,Arsenal,39,2026,60,0,0,0,0,0.0
157052,R. Calafiori,42,Arsenal,39,2026,60,1,0,1,0,1.5
161800,C. Tzolis,42,Arsenal,39,2026,94,2,2,0,0,1.91
313245,M. Lewis-Skelly,42,Arsenal,39,2026,75,2,2,0,0,2.4
333682,Cristhian Mosquera,42,Arsenal,39,2026,94,1,0,0,0,0.96
442044,M. Dowman,42,Arsenal,39,2026,0,0,0,0,0,0.0
567,Rúben Dias,50,Manchester City,39,2026,94,1,0,0,0,0.96
631,P. Foden,50,Manchester City,39,2026,60,1,2,1,0,1.5
1100,E. Haaland,50,Manchester City,39,2026,53,0,0,0,0,0.0
1422,J. Doku,50,Manchester City,39,2026,45,0,2,0,0,0.0
1622,G. Donnarumma,50,Manchester City,39,2026,94,0,0,0,0,0.0
2291,M. Kovačić,50,Manchester City,39,2026,79,0,0,0,0,0.0
19187,J. Grealish,50,Manchester City,39,2026,49,1,1,0,0,1.84
19281,A. Semenyo,50,Manchester City,39,2026,94,3,0,0,0,2.87
21138,R. Aït-Nouri,50,Manchester City,39,2026,0,0,0,0,0,0.0
47296,G. Rulli,50,Manchester City,39,2026,0,0,0,0,0,0.0
67971,M. Guéhi,50,Manchester City,39,2026,40,0,0,0,0,0.0
81573,Omar Marmoush,50,Manchester City,39,2026,41,0,1,0,0,0.0
129033,J. Gvardiol,50,Manchester City,39,2026,94,2,0,1,0,1.91
138908,E. Anderson,50,Manchester City,39,2026,60,0,1,0,0,0.0
156477,R. Cherki,50,Manchester City,39,2026,34,1,1,0,0,2.65
161933,Nico González,50,Manchester City,39,2026,15,0,0,0,0,0.0
284230,R. Lewis,50,Manchester City,39,2026,34,0,2,0,0,0.0
307123,N. O&apos;Reilly,50,Manchester City,39,2026,54,2,0,0,0,3.33
360114,A. Khusanov,50,Manchester City,39,2026,94,0,1,0,0,0.0
414359,Vitor Nunes,50,Manchester City,39,2026,0,0,0,0,0,0.0
1904,B. Kamara,66,Aston Villa,39,2026,72,0,0,0,0,0.0
2287,R. Barkley,66,Aston Villa,39,2026,17,0,0,0,0,0.0
19071,E. Buendía,66,Aston Villa,39,2026,96,1,3,0,0,0.94
19179,T. Mings,66,Aston Villa,39,2026,17,0,0,0,0,0.0
19191,J.  McGinn,66,Aston Villa,39,2026,73,3,2,1,0,3.7
19194,T. Abraham,66,Aston Villa,39,2026,24,1,0,0,0,3.75
19298,M. Cash,66,Aston Villa,39,2026,96,0,0,0,0,0.0
36878,M. Bizot,66,Aston Villa,39,2026,96,0,0,0,0,0.0
46815,Pau Torres,66,Aston Villa,39,2026,79,1,0,1,0,1.14
138816,I. Maatsen,66,Aston Villa,39,2026,96,0,2,0,0,0.0
195103,João Gomes,66,Aston Villa,39,2026,79,4,0,1,0,4.56
284390,J. Wright,66,Aston Villa,39,2026,0,0,0,0,0,0.0
284457,L. Bogarde,66,Aston Villa,39,2026,24,0,1,0,0,0.0
342320,K. Nedeljković,66,Aston Villa,39,2026,0,0,0,0,0,0.0
364566,George Hemmings,66,Aston Villa,39,2026,96,2,2,0,0,1.88
461538,O. Asemota,66,Aston Villa,39,2026,0,0,0,0,0,0.0
464004,Alysson Edward,66,Aston Villa,39,2026,23,0,0,0,0,0.0
478441,M. Cissé,66,Aston Villa,39,2026,0,0,0,0,0,0.0
514519,Brian Madjo,66,Aston Villa,39,2026,72,1,1,0,0,1.25
546703,T. Rowe,66,Aston Villa,39,2026,0,0,0,0,0,0.0
889,V. Lindelöf,66,Aston Villa,39,2026,0,0,0,0,0,0.0
357247,L. Lynch,66,Aston Villa,39,2026,0,0,0,0,0,0.0
453101,B. Burrows,66,Aston Villa,39,2026,0,0,0,0,0,0.0
22225,Reinildo,746,Sunderland,39,2026,0,0,0,0,0,0.0
