player_id,player_name,team_id,team_name,league_id,season,minutes_played,fouls_committed,fouls_drawn,yellow_cards,red_cards,fouls_per_90
119,R. Falcao,728,Rayo Vallecano,140,2024,0,0,0,0,0,0.0
583,João Félix,529,Barcelona,140,2024,0,0,0,0,0,0.0
583,João Félix,530,Atletico Madrid,140,2024,0,0,0,0,0,0.0
619,Eric García,547,Girona,140,2024,0,0,0,0,0,0.0
619,Eric García,529,Barcelona,140,2024,1555,17,8,4,0,0.98
855,João Cancelo,529,Barcelona,140,2024,0,0,0,0,0,0.0
915,Gabriel Paulista,530,Atletico Madrid,140,2024,0,0,0,0,0,0.0
2273,Kepa,541,Real Madrid,140,2024,0,0,0,0,0,0.0
2824,N. Maksimović,546,Getafe,140,2024,0,0,0,0,0,0.0
18907,Joselu,541,Real Madrid,140,2024,0,0,0,0,0,0.0
47516,Aleix García,547,Girona,140,2024,0,0,0,0,0,0.0
64268,J. Mojica,727,Osasuna,140,2024,0,0,0,0,0,0.0
64268,J. Mojica,533,Villarreal,140,2024,0,0,0,0,0,0.0
64268,J. Mojica,798,Mallorca,140,2024,2753,18,24,5,0,0.59
162547,T. Zidane,541,Real Madrid,140,2024,0,0,0,0,0,0.0
189997,Mario de Luis,541,Real Madrid,140,2024,0,0,0,0,0,0.0
197448,Yan Couto,547,Girona,140,2024,0,0,0,0,0,0.0
206260,Lucas Cañizares,541,Real Madrid,140,2024,0,0,0,0,0,0.0
237174,Álvaro Carrillo,541,Real Madrid,140,2024,0,0,0,0,0,0.0
266657,Sávio,547,Girona,140,2024,0,0,0,0,0,0.0
279792,Vinícius Tobias,541,Real Madrid,140,2024,0,0,0,0,0,0.0
285909,Pablo Torre,547,Girona,140,2024,0,0,0,0,0,0.0
285909,Pablo Torre,529,Barcelona,140,2024,308,4,7,0,0,1.17
330438,Edgar Pujol,541,Real Madrid,140,2024,0,0,0,0,0,0.0
334575,Diego Piñeiro,541,Real Madrid,140,2024,0,0,0,0,0,0.0
176,E. Lamela,536,Sevilla,140,2024,0,0,0,0,0,0.0
385,Óliver Torres,536,Sevilla,140,2024,0,0,0,0,0,0.0
738,Sergio Ramos,536,Sevilla,140,2024,0,0,0,0,0,0.0
897,M. Greenwood,546,Getafe,140,2024,0,0,0,0,0,0.0
1920,N. Radonjić,798,Mallorca,140,2024,0,0,0,0,0,0.0
2671,Jaime Mata,546,Getafe,140,2024,0,0,0,0,0,0.0
2671,Jaime Mata,534,Las Palmas,140,2024,637,20,14,9,0,2.83
22233,B. Soumaré,536,Sevilla,140,2024,0,0,0,0,0,0.0
41973,Miguel Crespo,728,Rayo Vallecano,140,2024,0,0,0,0,0,0.0
46657,Nacho Vidal,798,Mallorca,140,2024,0,0,0,0,0,0.0
46657,Nacho Vidal,727,Osasuna,140,2024,120,2,1,0,0,1.5
47416,Óscar Rodríguez,546,Getafe,140,2024,0,0,0,0,0,0.0
47416,Óscar Rodríguez,537,Leganes,140,2024,1319,19,25,6,1,1.3
